Entity,Code,Year,Hydro
Other Middle East (EI),,1986,3.4553034
Other Middle East (EI),,1987,3.3803258
Other Middle East (EI),,1988,3.2234914
Other Middle East (EI),,1989,3.0223393
Other Middle East (EI),,1990,2.79776
Other Middle East (EI),,1991,2.6390467
Other Middle East (EI),,1992,2.6301272
Other Middle East (EI),,1993,2.5099
Other Middle East (EI),,1994,2.436324
Other Middle East (EI),,1995,2.1897733
Other Middle East (EI),,1996,2.2517905
Other Middle East (EI),,1997,2.1013558
Other Middle East (EI),,1998,2.01622
Other Middle East (EI),,1999,1.7394228
Other Middle East (EI),,2000,2.086567
Other Middle East (EI),,2001,2.0616043
Other Middle East (EI),,2002,2.205412
Other Middle East (EI),,2003,2.0455284
Other Middle East (EI),,2004,2.5745606
Other Middle East (EI),,2005,1.9637547
Other Middle East (EI),,2006,1.978598
Other Middle East (EI),,2007,1.692214
Other Middle East (EI),,2008,1.2679983
Other Middle East (EI),,2009,0.96223974
Other Middle East (EI),,2010,1.3074491
Other Middle East (EI),,2011,1.6189039
Other Middle East (EI),,2012,1.8739759
Other Middle East (EI),,2013,1.8202151
Other Middle East (EI),,2014,1.0798069
Other Middle East (EI),,2015,0.4235639
Other Middle East (EI),,2016,0.6194841
Other Middle East (EI),,2017,0.53124166
Other Middle East (EI),,2018,0.48592126
Other Middle East (EI),,2019,0.7399881
Other Middle East (EI),,2020,0.7187592
Other Middle East (EI),,2021,0.6173622
Other Middle East (EI),,2022,0.66211057
Other Middle East (EI),,2023,0.57907796
Other Middle East (EI),,2024,0.6655023
Other Northern Africa (EI),,1965,0.5320977
Other Northern Africa (EI),,1966,0.32254654
Other Northern Africa (EI),,1967,0.41861168
Other Northern Africa (EI),,1968,0.3361901
Other Northern Africa (EI),,1969,0.37305635
Other Northern Africa (EI),,1970,0.34685263
Other Northern Africa (EI),,1971,0.4757951
Other Northern Africa (EI),,1972,0.40327615
Other Northern Africa (EI),,1973,0.40836433
Other Northern Africa (EI),,1974,0.116913326
Other Northern Africa (EI),,1975,0.14817815
Other Northern Africa (EI),,1976,0.21412824
Other Northern Africa (EI),,1977,0.10662787
Other Northern Africa (EI),,1978,0.089199275
Other Northern Africa (EI),,1979,0.09739372
Other Northern Africa (EI),,1980,0.05305044
Other Northern Africa (EI),,1981,0.06254548
Other Northern Africa (EI),,1982,0.083122164
Other Northern Africa (EI),,1983,0.059533656
Other Northern Africa (EI),,1984,0.1355039
Other Northern Africa (EI),,1985,0.19555965
Other Northern Africa (EI),,1986,0.09114232
Other Northern Africa (EI),,1987,0.17881022
Other Northern Africa (EI),,1988,0.073197864
Other Northern Africa (EI),,1989,0.049136966
Other Northern Africa (EI),,1990,0.06522384
Other Northern Africa (EI),,1991,0.15621547
Other Northern Africa (EI),,1992,0.09762901
Other Northern Africa (EI),,1993,0.09058793
Other Northern Africa (EI),,1994,0.05184398
Other Northern Africa (EI),,1995,0.047923993
Other Northern Africa (EI),,1996,0.080364056
Other Northern Africa (EI),,1997,0.050759964
Other Northern Africa (EI),,1998,0.08085126
Other Northern Africa (EI),,1999,0.100792035
Other Northern Africa (EI),,2000,0.06652398
Other Northern Africa (EI),,2001,0.054594457
Other Northern Africa (EI),,2002,0.06481079
Other Northern Africa (EI),,2003,0.16122226
Other Northern Africa (EI),,2004,0.1367204
Other Northern Africa (EI),,2005,0.12590165
Other Northern Africa (EI),,2006,0.078521095
Other Northern Africa (EI),,2007,0.0426758
Other Northern Africa (EI),,2008,0.031638924
Other Northern Africa (EI),,2009,0.0613193
Other Northern Africa (EI),,2010,0.03732401
Other Northern Africa (EI),,2011,0.055603057
Other Northern Africa (EI),,2012,0.094254844
Other Northern Africa (EI),,2013,0.047429424
Other Northern Africa (EI),,2014,0.044743266
Other Northern Africa (EI),,2015,0.058666162
Other Northern Africa (EI),,2016,0.036994543
Other Northern Africa (EI),,2017,0.012746114
Other Northern Africa (EI),,2018,0.011864128
Other Northern Africa (EI),,2019,0.046429623
Other Northern Africa (EI),,2020,0.036208633
Other Northern Africa (EI),,2021,0.018501624
Other Northern Africa (EI),,2022,0.00932018
Other Northern Africa (EI),,2023,0.005458321
Other Northern Africa (EI),,2024,0.009155226
Other South America (EI),,1965,7.4670415
Other South America (EI),,1966,14.753763
Other South America (EI),,1967,14.886104
Other South America (EI),,1968,15.392751
Other South America (EI),,1969,14.99592
Other South America (EI),,1970,16.687265
Other South America (EI),,1971,18.87452
Other South America (EI),,1972,16.488447
Other South America (EI),,1973,18.182573
Other South America (EI),,1974,18.47943
Other South America (EI),,1975,16.69341
Other South America (EI),,1976,15.584516
Other South America (EI),,1977,16.473337
Other South America (EI),,1978,15.148324
Other South America (EI),,1979,14.301591
Other South America (EI),,1980,20.7913
Other South America (EI),,1981,18.27511
Other South America (EI),,1982,20.48573
Other South America (EI),,1983,26.454445
Other South America (EI),,1984,28.415638
Other South America (EI),,1985,35.347492
Other South America (EI),,1986,50.619957
Other South America (EI),,1987,56.556793
Other South America (EI),,1988,55.316944
Other South America (EI),,1989,58.065605
Other South America (EI),,1990,62.706104
Other South America (EI),,1991,62.314247
Other South America (EI),,1992,60.706837
Other South America (EI),,1993,62.06333
Other South America (EI),,1994,63.65856
Other South America (EI),,1995,63.082336
Other South America (EI),,1996,63.35252
Other South America (EI),,1997,66.32829
Other South America (EI),,1998,66.63563
Other South America (EI),,1999,63.67719
Other South America (EI),,2000,67.33587
Other South America (EI),,2001,66.31064
Other South America (EI),,2002,67.288025
Other South America (EI),,2003,66.90489
Other South America (EI),,2004,63.98331
Other South America (EI),,2005,63.25498
Other South America (EI),,2006,62.31929
Other South America (EI),,2007,61.748466
Other South America (EI),,2008,57.68254
Other South America (EI),,2009,56.623302
Other South America (EI),,2010,56.92525
Other South America (EI),,2011,55.242523
Other South America (EI),,2012,55.11819
Other South America (EI),,2013,55.14731
Other South America (EI),,2014,52.613827
Other South America (EI),,2015,51.02411
Other South America (EI),,2016,51.779167
Other South America (EI),,2017,49.322277
Other South America (EI),,2018,47.70461
Other South America (EI),,2019,44.331615
Other South America (EI),,2020,43.24096
Other South America (EI),,2021,38.435616
Other South America (EI),,2022,39.465717
Other South America (EI),,2023,40.961617
Other South America (EI),,2024,35.48449
Other Southern Africa (EI),,1965,5.0461097
Other Southern Africa (EI),,1966,3.9192245
Other Southern Africa (EI),,1967,4.8121037
Other Southern Africa (EI),,1968,5.470497
Other Southern Africa (EI),,1969,8.393258
Other Southern Africa (EI),,1970,12.216096
Other Southern Africa (EI),,1971,11.606992
Other Southern Africa (EI),,1972,12.906331
Other Southern Africa (EI),,1973,12.1142435
Other Southern Africa (EI),,1974,10.455228
Other Southern Africa (EI),,1975,8.440104
Other Southern Africa (EI),,1976,8.701258
Other Southern Africa (EI),,1977,6.824865
Other Southern Africa (EI),,1978,40.165806
Other Southern Africa (EI),,1979,37.665043
Other Southern Africa (EI),,1980,36.84304
Other Southern Africa (EI),,1981,36.639805
Other Southern Africa (EI),,1982,35.412983
Other Southern Africa (EI),,1983,36.825844
Other Southern Africa (EI),,1984,37.314575
Other Southern Africa (EI),,1985,35.960762
Other Southern Africa (EI),,1986,32.876823
Other Southern Africa (EI),,1987,32.85446
Other Southern Africa (EI),,1988,30.47491
Other Southern Africa (EI),,1989,28.287062
Other Southern Africa (EI),,1990,14.928985
Other Southern Africa (EI),,1991,16.66118
Other Southern Africa (EI),,1992,13.695791
Other Southern Africa (EI),,1993,11.809997
Other Southern Africa (EI),,1994,8.646301
Other Southern Africa (EI),,1995,12.228548
Other Southern Africa (EI),,1996,10.237284
Other Southern Africa (EI),,1997,7.4671307
Other Southern Africa (EI),,1998,9.897109
Other Southern Africa (EI),,1999,13.451438
Other Southern Africa (EI),,2000,14.859676
Other Southern Africa (EI),,2001,13.42751
Other Southern Africa (EI),,2002,14.746399
Other Southern Africa (EI),,2003,14.414868
Other Southern Africa (EI),,2004,13.565798
Other Southern Africa (EI),,2005,15.145909
Other Southern Africa (EI),,2006,14.656485
Other Southern Africa (EI),,2007,14.505485
Other Southern Africa (EI),,2008,12.801227
Other Southern Africa (EI),,2009,12.967235
Other Southern Africa (EI),,2010,13.8513975
Other Southern Africa (EI),,2011,13.325978
Other Southern Africa (EI),,2012,12.6282625
Other Southern Africa (EI),,2013,10.8471365
Other Southern Africa (EI),,2014,11.272961
Other Southern Africa (EI),,2015,10.757594
Other Southern Africa (EI),,2016,9.450967
Other Southern Africa (EI),,2017,9.955124
Other Southern Africa (EI),,2018,7.962049
Other Southern Africa (EI),,2019,7.215606
Other Southern Africa (EI),,2020,10.625113
Other Southern Africa (EI),,2021,7.8817883
Other Southern Africa (EI),,2022,7.080519
Other Southern Africa (EI),,2023,9.2224655
Other Southern Africa (EI),,2024,11.349133
Pakistan,PAK,1965,7.455903
Pakistan,PAK,1966,7.400173
Pakistan,PAK,1967,7.923711
Pakistan,PAK,1968,8.391871
Pakistan,PAK,1969,8.814149
Pakistan,PAK,1970,7.9221582
Pakistan,PAK,1971,10.942428
Pakistan,PAK,1972,12.5531645
Pakistan,PAK,1973,12.3958435
Pakistan,PAK,1974,11.496492
Pakistan,PAK,1975,12.610087
Pakistan,PAK,1976,13.48912
Pakistan,PAK,1977,14.816371
Pakistan,PAK,1978,17.20296
Pakistan,PAK,1979,17.0593
Pakistan,PAK,1980,16.119534
Pakistan,PAK,1981,15.65204
Pakistan,PAK,1982,15.97318
Pakistan,PAK,1983,17.322245
Pakistan,PAK,1984,16.962193
Pakistan,PAK,1985,16.76395
Pakistan,PAK,1986,15.108135
Pakistan,PAK,1987,17.736729
Pakistan,PAK,1988,17.499125
Pakistan,PAK,1989,16.75955
Pakistan,PAK,1990,15.693691
Pakistan,PAK,1991,15.850943
Pakistan,PAK,1992,16.46807
Pakistan,PAK,1993,16.362276
Pakistan,PAK,1994,15.511971
Pakistan,PAK,1995,15.540952
Pakistan,PAK,1996,15.90927
Pakistan,PAK,1997,12.21315
Pakistan,PAK,1998,14.897761
Pakistan,PAK,1999,12.7133875
Pakistan,PAK,2000,10.150701
Pakistan,PAK,2001,10.275238
Pakistan,PAK,2002,10.962531
Pakistan,PAK,2003,12.191844
Pakistan,PAK,2004,11.567256
Pakistan,PAK,2005,12.979694
Pakistan,PAK,2006,11.9955
Pakistan,PAK,2007,11.839675
Pakistan,PAK,2008,10.104513
Pakistan,PAK,2009,10.190331
Pakistan,PAK,2010,10.431258
Pakistan,PAK,2011,10.596819
Pakistan,PAK,2012,3.9575138
Pakistan,PAK,2013,10.460743
Pakistan,PAK,2014,10.553309
Pakistan,PAK,2015,10.075586
Pakistan,PAK,2016,9.715867
Pakistan,PAK,2017,7.9801764
Pakistan,PAK,2018,7.6252403
Pakistan,PAK,2019,9.2530155
Pakistan,PAK,2020,10.367784
Pakistan,PAK,2021,8.754359
Pakistan,PAK,2022,8.873323
Pakistan,PAK,2023,10.467653
Pakistan,PAK,2024,10.802847
Peru,PER,1965,13.370315
Peru,PER,1966,11.784229
Peru,PER,1967,12.979276
Peru,PER,1968,13.683276
Peru,PER,1969,14.797035
Peru,PER,1970,13.697896
Peru,PER,1971,15.86682
Peru,PER,1972,18.349915
Peru,PER,1973,17.402925
Peru,PER,1974,16.52259
Peru,PER,1975,16.387426
Peru,PER,1976,17.030918
Peru,PER,1977,17.576733
Peru,PER,1978,18.10616
Peru,PER,1979,18.885004
Peru,PER,1980,18.44157
Peru,PER,1981,20.03202
Peru,PER,1982,20.90304
Peru,PER,1983,23.107382
Peru,PER,1984,23.53371
Peru,PER,1985,25.83273
Peru,PER,1986,25.7147
Peru,PER,1987,25.461405
Peru,PER,1988,25.107567
Peru,PER,1989,27.517946
Peru,PER,1990,27.66108
Peru,PER,1991,30.670593
Peru,PER,1992,26.487568
Peru,PER,1993,29.57176
Peru,PER,1994,29.379923
Peru,PER,1995,27.434715
Peru,PER,1996,27.406576
Peru,PER,1997,27.726435
Peru,PER,1998,28.087376
Peru,PER,1999,28.846706
Peru,PER,2000,31.106804
Peru,PER,2001,34.03349
Peru,PER,2002,33.775646
Peru,PER,2003,34.97055
Peru,PER,2004,30.764809
Peru,PER,2005,30.09871
Peru,PER,2006,32.298996
Peru,PER,2007,29.378506
Peru,PER,2008,26.282137
Peru,PER,2009,26.781393
Peru,PER,2010,23.542885
Peru,PER,2011,22.805376
Peru,PER,2012,22.440098
Peru,PER,2013,22.062328
Peru,PER,2014,21.325747
Peru,PER,2015,21.597824
Peru,PER,2016,20.575693
Peru,PER,2017,24.338665
Peru,PER,2018,24.415525
Peru,PER,2019,24.253181
Peru,PER,2020,26.653854
Peru,PER,2021,24.410172
Peru,PER,2022,21.93683
Peru,PER,2023,20.98328
Peru,PER,2024,21.182138
Philippines,PHL,1965,6.919536
Philippines,PHL,1966,6.1502757
Philippines,PHL,1967,6.2532554
Philippines,PHL,1968,5.469935
Philippines,PHL,1969,5.3571324
Philippines,PHL,1970,6.0640106
Philippines,PHL,1971,5.2098613
Philippines,PHL,1972,5.611908
Philippines,PHL,1973,5.419902
Philippines,PHL,1974,5.016083
Philippines,PHL,1975,5.1068697
Philippines,PHL,1976,6.0552344
Philippines,PHL,1977,4.2638083
Philippines,PHL,1978,5.41823
Philippines,PHL,1979,5.3115325
Philippines,PHL,1980,6.5970507
Philippines,PHL,1981,6.9861946
Philippines,PHL,1982,7.08872
Philippines,PHL,1983,7.142554
Philippines,PHL,1984,10.430242
Philippines,PHL,1985,11.355944
Philippines,PHL,1986,12.154611
Philippines,PHL,1987,9.761569
Philippines,PHL,1988,10.575221
Philippines,PHL,1989,9.913001
Philippines,PHL,1990,8.959499
Philippines,PHL,1991,7.7222004
Philippines,PHL,1992,6.199334
Philippines,PHL,1993,6.410858
Philippines,PHL,1994,7.1713595
Philippines,PHL,1995,6.681041
Philippines,PHL,1996,7.033011
Philippines,PHL,1997,5.559508
Philippines,PHL,1998,4.66397
Philippines,PHL,1999,7.097501
Philippines,PHL,2000,6.996065
Philippines,PHL,2001,6.480933
Philippines,PHL,2002,6.331101
Philippines,PHL,2003,6.8321548
Philippines,PHL,2004,7.243367
Philippines,PHL,2005,7.0101953
Philippines,PHL,2006,8.636302
Philippines,PHL,2007,7.1271296
Philippines,PHL,2008,7.859049
Philippines,PHL,2009,7.68352
Philippines,PHL,2010,5.9028487
Philippines,PHL,2011,7.158901
Philippines,PHL,2012,7.2743435
Philippines,PHL,2013,6.58871
Philippines,PHL,2014,5.677032
Philippines,PHL,2015,4.8872585
Philippines,PHL,2016,4.1602497
Philippines,PHL,2017,4.479346
Philippines,PHL,2018,4.2168927
Philippines,PHL,2019,3.4883454
Philippines,PHL,2020,3.4461489
Philippines,PHL,2021,4.1370325
Philippines,PHL,2022,4.324485
Philippines,PHL,2023,4.1093454
Philippines,PHL,2024,4.130306
Poland,POL,1965,0.3207782
Poland,POL,1966,0.31464496
Poland,POL,1967,0.32652628
Poland,POL,1968,0.31861666
Poland,POL,1969,0.24040638
Poland,POL,1970,0.49812123
Poland,POL,1971,0.4277675
Poland,POL,1972,0.38850328
Poland,POL,1973,0.36942714
Poland,POL,1974,0.5212354
Poland,POL,1975,0.45313418
Poland,POL,1976,0.35553938
Poland,POL,1977,0.4056657
Poland,POL,1978,0.3851786
Poland,POL,1979,0.35152325
Poland,POL,1980,0.43639863
Poland,POL,1981,0.44034097
Poland,POL,1982,0.31222495
Poland,POL,1983,0.33739015
Poland,POL,1984,0.27280957
Poland,POL,1985,0.35089704
Poland,POL,1986,0.28543276
Poland,POL,1987,0.2964607
Poland,POL,1988,0.3262563
Poland,POL,1989,0.30420357
Poland,POL,1990,0.32527906
Poland,POL,1991,0.33434606
Poland,POL,1992,0.3697589
Poland,POL,1993,0.36527202
Poland,POL,1994,0.44455075
Poland,POL,1995,0.47291252
Poland,POL,1996,0.46097562
Poland,POL,1997,0.4727763
Poland,POL,1998,0.58108914
Poland,POL,1999,0.55308044
Poland,POL,2000,0.5751469
Poland,POL,2001,0.63589585
Poland,POL,2002,0.6249263
Poland,POL,2003,0.44040075
Poland,POL,2004,0.5421201
Poland,POL,2005,0.55742633
Poland,POL,2006,0.49195734
Poland,POL,2007,0.56661046
Poland,POL,2008,0.5055514
Poland,POL,2009,0.5749172
Poland,POL,2010,0.6577766
Poland,POL,2011,0.52026546
Poland,POL,2012,0.46619767
Poland,POL,2013,0.5523541
Poland,POL,2014,0.5109845
Poland,POL,2015,0.42151827
Poland,POL,2016,0.46844962
Poland,POL,2017,0.5311164
Poland,POL,2018,0.40192422
Poland,POL,2019,0.40945917
Poland,POL,2020,0.46061063
Poland,POL,2021,0.4719631
Poland,POL,2022,0.40917793
Poland,POL,2023,0.5217601
Poland,POL,2024,0.47498542
Portugal,PRT,1965,22.486736
Portugal,PRT,1966,27.343672
Portugal,PRT,1967,26.552732
Portugal,PRT,1968,24.654493
Portugal,PRT,1969,27.735817
Portugal,PRT,1970,21.261066
Portugal,PRT,1971,20.516836
Portugal,PRT,1972,21.689713
Portugal,PRT,1973,20.266685
Portugal,PRT,1974,20.695738
Portugal,PRT,1975,17.012352
Portugal,PRT,1976,12.803407
Portugal,PRT,1977,23.676947
Portugal,PRT,1978,24.39826
Portugal,PRT,1979,23.852688
Portugal,PRT,1980,17.48283
Portugal,PRT,1981,11.105206
Portugal,PRT,1982,14.1782
Portugal,PRT,1983,15.896097
Portugal,PRT,1984,18.597551
Portugal,PRT,1985,19.977358
Portugal,PRT,1986,14.980732
Portugal,PRT,1987,15.744893
Portugal,PRT,1988,19.004206
Portugal,PRT,1989,8.315429
Portugal,PRT,1990,12.656913
Portugal,PRT,1991,12.029589
Portugal,PRT,1992,6.037441
Portugal,PRT,1993,10.853039
Portugal,PRT,1994,12.98729
Portugal,PRT,1995,9.526879
Portugal,PRT,1996,16.42337
Portugal,PRT,1997,14.333786
Portugal,PRT,1998,13.014868
Portugal,PRT,1999,7.134084
Portugal,PRT,2000,10.775009
Portugal,PRT,2001,13.087863
Portugal,PRT,2002,7.235158
Portugal,PRT,2003,14.173421
Portugal,PRT,2004,9.00989
Portugal,PRT,2005,4.2815127
Portugal,PRT,2006,9.950072
Portugal,PRT,2007,9.037402
Portugal,PRT,2008,6.332227
Portugal,PRT,2009,7.6170564
Portugal,PRT,2010,14.034149
Portugal,PRT,2011,10.441974
Portugal,PRT,2012,5.537573
Portugal,PRT,2013,12.314416
Portugal,PRT,2014,13.802539
Portugal,PRT,2015,7.6655164
Portugal,PRT,2016,12.953182
Portugal,PRT,2017,4.935573
Portugal,PRT,2018,10.279617
Portugal,PRT,2019,7.5491304
Portugal,PRT,2020,11.429463
Portugal,PRT,2021,11.188815
Portugal,PRT,2022,6.213555
Portugal,PRT,2023,11.248944
Portugal,PRT,2024,13.663038
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Qatar,QAT,2020,0
Qatar,QAT,2021,0
Qatar,QAT,2022,0
Qatar,QAT,2023,0
Qatar,QAT,2024,0
Romania,ROU,1965,1.002247
Romania,ROU,1966,0.9677384
Romania,ROU,1967,1.2369181
Romania,ROU,1968,1.230193
Romania,ROU,1969,1.5190213
Romania,ROU,1970,1.7850591
Romania,ROU,1971,2.7276547
Romania,ROU,1972,4.2321405
Romania,ROU,1973,3.997147
Romania,ROU,1974,4.4593754
Romania,ROU,1975,4.5156784
Romania,ROU,1976,3.6269639
Romania,ROU,1977,3.9434426
Romania,ROU,1978,4.159309
Romania,ROU,1979,4.3577623
Romania,ROU,1980,4.811355
Romania,ROU,1981,4.8380055
Romania,ROU,1982,4.540827
Romania,ROU,1983,3.8705091
Romania,ROU,1984,4.4003477
Romania,ROU,1985,4.955461
Romania,ROU,1986,4.1238704
Romania,ROU,1987,4.123397
Romania,ROU,1988,5.3409395
Romania,ROU,1989,4.934177
Romania,ROU,1990,4.323309
Romania,ROU,1991,6.516609
Romania,ROU,1992,5.9244194
Romania,ROU,1993,6.6549873
Romania,ROU,1994,7.2115345
Romania,ROU,1995,8.403138
Romania,ROU,1996,7.9789
Romania,ROU,1997,9.355542
Romania,ROU,1998,11.0370035
Romania,ROU,1999,12.166586
Romania,ROU,2000,9.83569
Romania,ROU,2001,9.764506
Romania,ROU,2002,10.034719
Romania,ROU,2003,8.236488
Romania,ROU,2004,9.811458
Romania,ROU,2005,11.897208
Romania,ROU,2006,10.574434
Romania,ROU,2007,9.480341
Romania,ROU,2008,10.168081
Romania,ROU,2009,10.484891
Romania,ROU,2010,13.199863
Romania,ROU,2011,9.422107
Romania,ROU,2012,7.968138
Romania,ROU,2013,10.349436
Romania,ROU,2014,12.589095
Romania,ROU,2015,11.188851
Romania,ROU,2016,12.044838
Romania,ROU,2017,9.449732
Romania,ROU,2018,11.343331
Romania,ROU,2019,10.16802
Romania,ROU,2020,10.402334
Romania,ROU,2021,11.125723
Romania,ROU,2022,9.641413
Romania,ROU,2023,12.485073
Romania,ROU,2024,9.581149
Russia,RUS,1985,4.6602535
Russia,RUS,1986,4.7114053
Russia,RUS,1987,4.5119333
Russia,RUS,1988,4.3905573
Russia,RUS,1989,4.341722
Russia,RUS,1990,4.6165314
Russia,RUS,1991,4.715795
Russia,RUS,1992,5.0314875
Russia,RUS,1993,5.4515033
Russia,RUS,1994,6.0323377
Russia,RUS,1995,6.3878574
Russia,RUS,1996,5.808832
Russia,RUS,1997,6.26859
Russia,RUS,1998,6.322664
Russia,RUS,1999,6.323112
Russia,RUS,2000,6.350474
Russia,RUS,2001,6.5895934
Russia,RUS,2002,6.119332
Russia,RUS,2003,5.722317
Russia,RUS,2004,6.3681583
Russia,RUS,2005,6.2158594
Russia,RUS,2006,5.941243
Russia,RUS,2007,6.0057983
Russia,RUS,2008,5.519491
Russia,RUS,2009,6.109162
Russia,RUS,2010,5.57563
